"country","name","capacity_mw","primary_fuel","commissioningYear","age","generation_kwh","emissions_co2_tonne","heat_rate_btu_per_kwh","co2_lb_per_mmbtu","fuel_consumption_btu"
"USA","Wheatland Generating Facility",500,"Gas",2000,21,81676000,63058.728,12990.9096797101,130.747641360189,1061045539000
"USA","Oneta Energy Center",1214,"Gas",2002,19,4462484000,1939306.464,7312.65625803924,130.742653385054,32632611549000
"USA","Freestone Energy Center",1032,"Gas",2002,19,5500037000,2316422.177,7086.91575074859,130.742719421007,38978298845000
"USA","Greenville Electric Generating Station",236,"Gas",2000,21,102508000,56926.8,9410.36699574667,129.830022229066,964637900000
"USA","Montpelier Electric Generating Station",472,"Gas",2001,20,151808000,90515.9,10056.6643391653,130.436441221129,1526682100000
"USA","Jack County",1280,"Gas",2006,15,3372149000,1400568.51,6988.74846277552,130.74373058001,23567101140000
"USA","Liberty Electric Power Plant",614,"Gas",2002,19,2672737000,1812822.727,11413.0531271876,130.743453778949,30504089376000
"USA","Marshall Energy Facility",688,"Gas",2002,19,357573000,247878.969,11653.9837963157,130.86491693483,4167149948000
"USA","Handsome Lake Energy LLC",290,"Gas",2001,20,196570000,128169.2,11043.7493005036,129.889061057462,2170869800000
"USA","Audrain Generating Station",808,"Gas",2001,20,33540000,23230.216,11654.9405784138,130.738291988426,390906707000
"USA","Lee Energy Facility",688,"Gas",2001,20,104047000,75042.677,12136.300960143,130.741992323195,1262745706000
"USA","Energy Shelby County",480,"Gas",2000,21,125180000,67875.5,9189.60217287107,129.808778929346,1150354400000
"USA","NRG Rockford I",316,"Gas",2000,21,75787000,47437.305,10532.4966814889,130.742456870559,798226326000
"USA","Red Oak Power LLC",820,"Gas",2002,19,3541586000,2264078.798,10757.221894654,130.742353744765,38097626461000
"USA","Hog Bayou Energy Center",280,"Gas",2001,20,537452000,232901.002,7291.84347625462,130.742569743007,3919015860000
"USA","Santa Rosa Energy Center",274,"Gas",2003,18,926444000,393606.158,7149.02517259543,130.743036113,6623171477000
"USA","Astoria Gas Turbines",651,"Gas",1970,51,59240000,25980,7365.94193112762,130.984071808862,436358400000
"USA","Doyle Energy Facility",406,"Gas",2000,21,46622000,31628.222,11415.7405087727,130.738190869302,532224654000
"USA","Tuscola Station",18,"Gas",1953,68,0,0,Inf,0,3340445262000
"USA","Darby Power, LLC",564,"Gas",2001,20,155676000,106699.4,11611.8553919679,129.855806911727,1807687200000
"USA","Tait Electric Generating Station",376,"Gas",2002,19,303311000,216990.3,12115.9981009591,129.901941963019,3674915500000
"USA","University Park South",348,"Gas",2001,20,153376000,143997.9,15911.7730283747,129.80841792823,2440484100000
"USA","Gleason Generating Facility",567,"Gas",2000,21,314215000,195413.415,10464.8644526837,130.742424479561,3288217384000
"USA","Crete Energy Venture LLC",356,"Gas",2002,19,39021000,27983.357,12067.1283411496,130.743518164083,470871415000
"USA","Whiting Clean Energy",575,"Gas",2002,19,1665477000,1168173.664,11802.5088788377,130.742599769158,19656807080000
"USA","Bowling Green Generating Station",49,"Gas",2000,21,1927000,1381.5,12141.8785677218,129.899048612239,23397400000
"USA","Galion Generating Station",49,"Gas",2000,21,1487000,1239.3,14134.4317417619,129.720856983809,21017900000
"USA","Napoleon Peaking Station",49,"Gas",2000,21,1630000,2931,30484.4171779141,129.769609737249,49689600000
"USA","Edward L. Addison Generating Plant",700,"Gas",2000,21,310675000,192655.248,10415.4053560795,130.984842067755,3235806059000
"USA","TVA Southaven Combined Cycle",903,"Gas",2003,18,3913711000,1585536.76,6816.99364081814,130.742671401698,26679742999000
"USA","Jackson Generating Station",649,"Gas",2002,19,1970230000,908042.984,7755.24915771255,130.742385621084,15279624548000
"USA","Tenaska Lindsay Hill Generating Station",939,"Gas",2002,19,1138499000,475959.664,7034.37026646488,130.747969232107,8008623514000
"USA","Ceredo Generating Station",516,"Gas",2001,20,157902000,109500.6,11752.6928094641,129.811797634593,1855773700000
"USA","Aurora",1275,"Gas",2001,20,442278000,252922.271,9622.85559082749,130.740592279824,4255977325000
"USA","Southeast Chicago Energy Project",400,"Gas",2002,19,60344000,40973.1,11508.1565690044,129.802078830358,694448200000
"USA","Arlington Valley Energy Facility",713,"Gas",2002,19,2121706000,883318.806,7005.44694458139,130.743198313364,14863498815000
"USA","Front Range Power Plant",541,"Gas",2003,18,1729739000,799273.382,7775.24691991104,130.744450307564,13449147832000
"USA","Big Sandy Peaker Plant",348,"Gas",2001,20,87175000,47834.8,9303.6352165185,129.754375962648,811044400000
"USA","Wolf Hills Energy",285,"Gas",2001,20,124116000,75852.3,10357.4527055335,129.81076378409,1285525600000
"USA","Oleander Power Project LP",990,"Gas",2002,19,163263000,107047.107,11029.9772085531,130.77816160295,1800787169000
"USA","Decatur Energy Center",900,"Gas",2002,19,2164304000,937369.567,7287.76781265478,130.743690778049,15772945028000
"USA","Morgan Energy Center",900,"Gas",2003,18,4070011000,1815031.951,7504.00519924885,130.74293983433,30541383705000
"USA","Westbrook Energy Center Power Plant",563,"Gas",2001,20,1467852000,572159.791,6559.0440909574,130.742623621832,9627705987000
"USA","Blythe Energy Inc",591,"Gas",2003,18,1168796000,759114.205,10928.7599016424,130.743527322764,12773490858000
"USA","Calumet Energy Team LLC",312,"Gas",2002,19,28141000,15314.358,9368.75740023453,127.790908211149,263646202000
"USA","New Covert Generating Facility",1176,"Gas",2004,17,6415930000,2642392.821,6930.1497500752,130.742813188758,44463355686000
"USA","Fairless Energy Center",1334,"Gas",2004,17,7834503000,3131140.481,6725.05821403093,130.742785834669,52687488753000
"USA","Channel Energy Center LLC",923,"Gas",2001,20,5317706000,2096979.212,6635.52588221312,130.742605545667,35285775797000
"USA","Baconton Power Plant",240,"Gas",2000,21,104000,58.636,9497.06730769231,130.60631065258,987695000
"USA","Gila River Power Block 4",619,"Gas",2003,18,3795347000,1558954.927,6911.74153272415,130.742643558145,26232457491000
"USA","Calvert City",26,"Gas",2000,21,88837000,0,17694.1516260117,0,1571895348000
"USA","Fore River Generating Station",871,"Gas",2003,18,4466232000,1896846.022,7134.61949177741,130.961205481091,31864865882000
"USA","Wise County Power LLC",746,"Gas",2004,17,878090000,383339.185,7345.97455272239,130.742698708512,6450426795000
"USA","Chuck Lenzie Generating Station",1462,"Gas",2006,15,6489795000,2778061.375,7203.02101453128,130.743123670871,46746129765000
"USA","Baytown Energy Center",932,"Gas",2002,19,4565260000,1924175.854,7092.23403617757,130.74312658327,32377892356000
"USA","Hermiston Power Partnership",688,"Gas",2002,19,3046386000,1294639.372,7151.02052103706,130.743027131381,21784768801000
"USA","Washington County Power LLC",792,"Gas",2003,18,130020000,74982.641,9704.01968158745,130.743944480865,1261716639000
"USA","Delta Energy Center",943,"Gas",2002,19,499949000,230817.412,7768.66333966065,130.74323983593,3883935468000
"USA","Holland Energy Facility",701,"Gas",2002,19,764132000,325867.762,7175.91331602393,130.74301857433,5483344994000
"USA","Ironwood LLC",777,"Gas",2001,20,3301682000,2148699.331,10950.7583904204,130.743133752226,36155921864000
"USA","Dell Power Station",678,"Gas",2007,14,372038000,169927.872,7675.91375612169,130.909122600381,2855731602000
"USA","Luna Energy Facility",650,"Gas",2006,15,2617416000,1151574.305,7403.22675875749,130.743721309174,19377324170000
"USA","Otay Mesa Generating Project",686,"Gas",2009,12,2229067000,941484.315,7107.15012379619,130.742612379404,15842313805000
"USA","Armstrong",688,"Gas",2002,19,1398564000,839586.321,10092.787248921,130.856280430875,14115408906000
"USA","Troy Energy LLC",792,"Gas",2002,19,183162000,108274.063,9879.03103809742,131.642883923927,1809463083000
"USA","Pleasants Energy LLC",344,"Gas",2002,19,629615000,387673.407,10352.2293719178,130.851811599467,6517918896000
"USA","Dresden Energy Facility",676,"Gas",2012,9,3850752000,1462115.893,6389.12300402623,130.742769327368,24602928186000
"USA","Jack Fusco Energy Center",1075,"Gas",2003,18,2389133000,1004612.521,7075.60757689086,130.742625550619,16904567557000
"USA","Cottonwood Energy Project",1428,"Gas",2003,18,6451402000,2748085.809,7167.6711348944,130.743707118158,46241527895000
"USA","Sugar Creek Power",1127,"Gas",2002,19,3664207000,1536676.911,7056.9946583258,130.739090071001,25858289226000
"USA","Exelon LaPorte Generating Station",236,"Gas",2001,20,87382000,59834.8,11606.65812181,129.791828738145,1.014213e+12
"USA","Harquahala Generating Project",1323,"Gas",2004,17,1244193000,793397.206,10730.2703262275,130.741941751875,13350527228000
"USA","Astoria Energy",595,"Gas",2006,15,6061841000,2545020.317,7038.35913561573,131.231463027486,42665413981000
"USA","Gans",86,"Gas",2000,21,86572000,48903.787,9505.39123504135,130.742782789851,822900730000
"USA","Union Power Station",2428,"Gas",2003,18,10068192000,3768329.317,6297.99624748912,130.742758400653,63409435435000
"USA","Commonwealth Chesapeake",399,"Oil",2000,21,80522000,63892.3,9779.05789722063,178.508800726618,787429300000
"USA","Thomas A Smith Energy Facility",1192,"Gas",2002,19,6668124000,2810038.008,7091.10351802096,130.742679762734,47284357555000
"USA","Columbia Energy Center (SC)",668,"Gas",2004,17,1967899000,796878.434,7196.76340909772,123.78691047239,14162503516000
"USA","RockGen Energy Center",561,"Gas",2001,20,426637000,257837.67,10169.5558425547,130.740019824091,4338708796000
"USA","Zion Energy Center",990,"Gas",2002,19,488314000,298408.273,10280.4985398739,130.773632893455,5020111364000
"USA","Metcalf Energy Center",635,"Gas",2005,16,2169018000,912274.667,7077.35068542539,130.741789267515,15350901029000
"USA","Crossroads Energy Center",304,"Gas",2002,19,13813000,9471.471,11537.5474552957,130.74906821246,159368143000
"USA","Washington Energy Facility",713,"Gas",2002,19,4213137000,1741217.111,6954.29453516465,130.742548226451,29299395615000
"USA","Elk Hills Power LLC",623,"Gas",2003,18,3916573000,1498053.493,6436.12286889584,130.743302359298,25207545053000
"USA","Rolling Hills Generating",975,"Gas",2003,18,408492000,253317.471,10434.7881182496,130.743658635351,4262527468000
"USA","Renaissance Power Plant",780,"Gas",2002,19,292942000,186925.17,10737.1434004001,130.743488740623,3145360262000
"USA","Carville Energy LLC",570,"Gas",2003,18,3260634000,1481000.149,7642.87891495948,130.743091845184,24920630848000
"USA","Athens Generating Plant",1323,"Gas",2003,18,4008360000,1637707.071,6874.99773847658,130.743355165468,27557465935000
"USA","Effingham County Power Project",595,"Gas",2003,18,1609622000,1055662.486,11035.8271718453,130.743160700132,17763510204000
"USA","Calhoun Energy Center",748,"Gas",2003,18,167191000,103411.076,10327.7525285452,131.756187488995,1726707273000
"USA","Hillabee Energy Center",822,"Gas",2010,11,3165967000,1299073.75,6904.49492777404,130.742922752323,21859403093000
"USA","Osprey Energy Center Power Plant",644,"Gas",2004,17,1854933000,789321.195,7160.27372578956,130.743044255121,13281828023000
"USA","Shady Hills Generating Station",1058,"Gas",2002,19,570547000,335741.019,9901.87566317937,130.742923017357,5649485454000
"USA","Vandolah Power Station",728,"Gas",2002,19,1188710000,685107.741,9697.488524535,130.751405169358,11527501584000
"USA","Raccoon Creek Energy Center",456,"Gas",2002,19,6325000,4491.043,11948.2694071146,130.738758879451,75572804000
"USA","Hot Spring Generating Facility",1426,"Gas",2002,19,3498903000,1339586.833,6442.37001397295,130.742258709306,22541227769000
"USA","Plaquemine Cogeneration Plant",987,"Gas",2004,17,9692158000,3282223.861,6175.58694338247,120.640229175161,59854764398000
"USA","Bayou Cove Peaking Power",416,"Gas",2002,19,95055000,69347.07,12276.1367839672,130.741695322177,1166908182000
"USA","Elgin Energy Center LLC",540,"Gas",2002,19,150072000,97707.255,10955.4517298363,130.74332727311,1644106552000
"USA","Tenaska Virginia Generating Station",945,"Gas",2004,17,6046036000,2519679.264,7012.39554230243,130.746721894731,42397195895000
"USA","Tenaska Central Alabama Generating Stn",927,"Gas",2003,18,4847554000,2196799.496,7625.59318905988,130.742508294395,36965474766000
"USA","Columbia Energy Center",160,"Gas",2001,20,8504000,5566.326,11012.9609595484,130.756704823338,93654220000
"USA","Magnolia Power Plant",1002,"Gas",2003,18,5280668000,2324037.361,7405.60776723702,130.742328724164,39106555957000
"USA","Fountain Valley Power Facility",228,"Gas",2001,20,138770000,83909.321,10174.4673992938,130.745158149827,1411910841000
"USA","Red Hawk",1138,"Gas",2002,19,4545369000,1973290.648,7305.08566653224,130.743250940052,33204309931000
"USA","McClain Energy Facility",550,"Gas",2001,20,2484169000,1494004.11,10119.9042774465,130.742543783871,25139552489000
"USA","Redbud Power Plant",1428,"Gas",2004,17,5374025000,2369157.922,7418.19757630454,130.743050247159,39865579230000
"USA","Deer Park Energy Center",1176,"Gas",2003,18,6989308000,4123360.321,9927.08002337284,130.742945925853,69383419824000
"USA","Ouachita",903,"Gas",2002,19,4219423000,1677370.993,6689.32698025299,130.742359444772,28225100115000
"USA","Green Power 2",861,"Gas",2003,18,1346710000,4113696.958,51398.9430560403,130.745485753654,69219470603000
"USA","Neil Simpson Gas Turbine #2",40,"Gas",2001,20,7855000,4718.886,10109.9833227244,130.727073172148,79413919000
"USA","Lange Gas Turbines",40,"Gas",2002,19,11116000,6132.614,9284.33708168406,130.728077079365,103204691000
"USA","Wygen 1",90,"Coal",2003,18,802006000,959100.501,11402.2650977673,230.737428038667,9144685022000
"USA","Forney Energy Center",1892,"Gas",2003,18,8130247000,4024563.016,8329.5098620005,130.742933829549,67720972567000
"USA","Mesquite Generating Station Block 2",691,"Gas",2003,18,5125499000,2163505.089,7102.73367724782,130.743142112424,36405054360000
"USA","Goldendale Generating Station",284,"Gas",2004,17,1128695000,457076.946,6814.22157978905,130.7432104613,7691177826000
"USA","Goose Creek Energy Center",684,"Gas",2003,18,22421000,15145.599,11366.9942018643,130.74001118664,254859377000
"USA","CalPeak Power Vaca Dixon Peaker Plant",60,"Gas",2002,19,13271000,5981.128,7739.69474794665,128.108603145591,102713489000
"USA","Kiamichi Energy Facility",1366,"Gas",2003,18,3285633000,1383582.614,7085.83359797032,130.742798258019,23281448702000
"USA","Lawrenceburg Power, LLC",1232,"Gas",2004,17,7386843000,3149213.447,7173.79545402549,130.742540578349,52991700733000
"USA","Waterford Power, LLC",921,"Gas",2003,18,6141304000,2506661.063,6868.1582616656,130.742686914604,42179447805000
"USA","Limon Generating Station",154,"Gas",2002,19,38108000,27668.453,12157.4030649732,131.386452407933,463294316000
"USA","Frank Knutson",154,"Gas",2002,19,12075000,8822.024,12255.4750310559,131.151610163691,147984861000
"USA","CalPeak Power Panoche Peaker Plant",60,"Gas",2001,20,22354000,9967.094,7597.57130714861,129.110393126117,169836109000
"USA","CalPeak Power Border Peaker Plant",60,"Gas",2001,20,16995000,8010.859,8023.83118564284,129.240555702371,136365011000
"USA","Cuyamaca Peak Energy Plant",48,"Gas",2002,19,10663000,5705.166,9143.375691644,128.737476577841,97495815000
"USA","CalPeak Power Enterprise Peaker Plant",58,"Gas",2001,20,17245000,7708.959,7639.31957089011,128.736156849959,131740066000
"USA","Apex Generating Station",600,"Gas",2003,18,3138237000,1306746.074,7005.68723044181,130.760749746802,21985506877000
"USA","Fayette Energy Facility",643,"Gas",2003,18,4199701000,1729140.074,6928.12304899801,130.743134469626,29096045297000
"USA","Wallingford Energy",250,"Gas",2001,20,179846000,85471.692,7997.02621687444,130.742167130525,1438233177000
"USA","High Desert Power Plant",852,"Gas",2003,18,1465347000,983147.374,11289.7083980791,130.742895896074,16543340332000
"USA","Sundance",690,"Gas",2002,19,445399000,266951.326,10085.2975893525,130.742506909024,4491981461000
"USA","York Energy Center",680,"Gas",2011,10,1446416000,755705.126,8786.23459226115,130.821473632986,12708550294000
"USA","Escondido Energy Center",93,"Gas",2001,20,53805000,27933.508,8736.55387045814,130.733041598092,470070281000
"USA","Chula Vista Energy Center",44,"Gas",2001,20,3279000,4005.929,20558.6337297957,130.734515758081,67411760000
"USA","Indigo Energy Facility",147,"Gas",2001,20,86763000,44181.706,8568.74323156184,130.741502894797,743449869000
"USA","Larkspur Energy Facility",98,"Gas",2001,20,60104000,30259.664,8471.66651138027,130.741828637281,509181044000
"USA","Klamath Expansion Project",116,"Gas",2002,19,83968000,42952.202,8658.82289681784,129.967704454249,727064041000
"USA","Combined Locks Energy Center",66,"Gas",2002,19,156900000,63061.778,6763.40236456342,130.737664835367,1061177831000
"USA","Binghamton Cogen",47,"Gas",1992,29,3943000,2424.6,10421.8615267563,129.804786170042,41093400000
"USA","Perryville Power Station",822,"Gas",2001,20,1942304000,817120.691,7079.05197023741,130.74243926936,13749670958000
"USA","West Valley Generation Project",215,"Gas",2001,20,145439000,83371.694,9645.97753009853,130.741716042829,1402901326000
"USA","Creed Energy Center",47,"Gas",2003,18,16761000,9531.283,9567.55235367818,130.759506265038,160361745000
"USA","Lambie Energy Center",47,"Gas",2003,18,17727000,10184.004,9666.4313194562,130.749437075247,171356828000
"USA","Goose Haven Energy Center",47,"Gas",2003,18,18404000,10743.728,9823.28401434471,130.74008417574,180787719000
"USA","University Park North",720,"Gas",2002,19,456537000,267136.414,9846.0557851828,130.742715187803,4495088770000
"USA","Riverside Energy Center",673,"Gas",2004,17,1321569000,540176.838,6877.84159132062,130.742452480693,9089542234000
"USA","Blue Spruce Energy Center",396,"Gas",2003,18,370892000,260028.745,11796.9613957702,130.745399565545,4375398606000
"USA","Spring Creek Energy Center",336,"Gas",2001,20,11990000,8620.467,12097.9779816514,130.743919902909,145054756000
"USA","Chambersburg",86,"Gas",2001,20,182007000,103062.843,9528.54346261408,130.740514171907,1734261610000
"USA","Pastoria Energy Facility, LLC",779,"Gas",2005,16,4005566000,1648343.613,6924.48474672493,130.743189515498,27736480669000
"USA","Essential Power Newington LLC",604,"Gas",2002,19,871578000,385438.832,7229.84516933654,134.568338800709,6301373993000
"USA","Chehalis Generating Facility",698,"Gas",2003,18,1856300000,800058.122,7252.34544416312,130.74273699042,13462528848000
"USA","Harrison County Power Project",570,"Gas",2003,18,2073903000,869729.467,7056.67658178806,130.742929558573,14634862733000
"USA","Lower Mount Bethel Energy",650,"Gas",2004,17,3376039000,1401085.283,6983.36367174668,130.74200409205,23576108107000
"USA","AL Sandersville LLC",688,"Gas",2002,19,1131000,686.328,10210.3563218391,130.752768920237,11547913000
"USA","Higgins Generating Station",688,"Gas",2004,17,2659281000,1138480.315,7203.86650414153,130.742961999295,19157105321000
"USA","Bethlehem Power Plant",1152,"Gas",2002,19,4996579000,2311534.217,7766.86201699203,131.04023381068,38807739650000
"USA","Quantum Choctaw Power LLC",850,"Gas",2006,15,3293035000,1406359.826,7186.31973453061,130.742338938136,23664802407000
"USA","Hanford Energy Park Peaker",92,"Gas",2001,20,24890000,13290.684,8985.74624347127,130.734727662789,223655224000
"USA","Bayswater Peaking Facility LLC",60,"Gas",2002,19,120088000,73518.874,10067.8773232963,133.777784926936,1209031252000
"USA","Mint Farm Generating Station",319,"Gas",2008,13,915086000,392321.344,7214.16903329305,130.742381688282,6601585084000
"USA","Fremont Energy Center",738,"Gas",2012,9,3234300000,1294315.78,6733.62123643447,130.747665187947,21778551165000
"USA","Choctaw County",899,"Gas",2003,18,2704262000,1692735.624,10532.8191983617,130.74299220095,28483502711000
"USA","Nacogdoches Power",1039,"Gas",2012,9,99878000,134870.4,12945.632922165,229.480718408777,1292983925000
"USA","Allegheny Energy Units 3 4 & 5",556,"Gas",2003,18,2645892000,1559789.561,9919.73485198942,130.742418148391,26246547087000
"USA","Magnet Cove",746,"Gas",2005,16,1548012000,588038.214,6391.99286891833,130.742753132258,9894881665000
"USA","Dean",356,"Gas",2002,19,124562000,87181.915,11775.2936449318,130.765074711121,1466754127000
"USA","Bennett Mountain",392,"Gas",2005,16,89420000,56314.366,10597.4028740774,130.739785909805,947619765000
"USA","Hanging Rock Energy Facility",1426,"Gas",2003,18,8227779000,3353631.637,6858.63157420733,130.74284961109,56431304835000
"USA","Buchanan Generation LLC",88,"Gas",2002,19,177002000,100048.236,9511.19795821516,130.743083149147,1683501061000
"USA","Los Esteros Critical Energy Center",306,"Gas",2003,18,248984000,113222.118,7652.05208366803,130.738831329202,1905238536000
"USA","Hardin Generator Project",115,"Coal",2006,15,133372000,169936.293,12152.7700566836,230.65818838069,1620839248000
"USA","Edgewood Energy LLC",100,"Gas",2002,19,80485000,44959.401,9399.27540535503,130.747644627699,756500681000
"USA","Shoreham Energy LLC",100,"Oil",2002,19,5680000,3570.582,7747.55246478873,178.504360918344,44006098000
"USA","Otsego Mill Power Plant",20,"Gas",1995,26,59477000,0,12171.4519898448,0,723921450000
"USA","Marcus Hook Energy LP",835,"Gas",2004,17,5550262000,2286631.911,6932.44867359415,130.743104621589,38476906440000
"USA","Valencia Energy Facility",654,"Gas",2008,13,84514000,52411.075,10434.9325792176,130.745708824078,881897892000
"USA","Henrietta Peaker",98,"Gas",2002,19,48174000,25429.8,8883.14877319716,130.733227017169,427936809000
"USA","Gilroy Peaking Energy Center",135,"Gas",2001,20,34537000,22477.553,10951.3294727394,130.743544787841,378226066000
"USA","Frederickson Power LP",318,"Gas",2002,19,945132000,388080.493,6909.36052318618,130.741713405544,6530257730000
"USA","Curtis H Stanton Energy Center",1016,"Gas",2003,18,1100628000,641925.619,9811.20276696577,130.780978066543,10798484479000
"USA","Auburndale Peaker Energy Center",130,"Gas",2002,19,0,0,NA,NA,0
"USA","Rocky Mountain Energy Center",684,"Gas",2004,17,2054106000,989191.889,8103.32869043759,130.742540923066,16645096083000
"USA","Island Street Peaking Plant",60,"Gas",2004,17,6446000,4624.119,12069.9908470369,130.753836595405,77803161000
"USA","Silverhawk",664,"Gas",2004,17,2300312000,1026901.368,7511.815544587,130.743393505551,17279519439000
"USA","Feather River Energy Center",47,"Gas",2003,18,30088000,17481.481,9775.78606088806,130.754274182471,294133851000
"USA","Inland Empire Energy Center",818,"Gas",2009,12,389107000,159090.556,6879.94892921484,130.74130700764,2677036288000
"USA","Wolfskill Energy Center",47,"Gas",2003,18,19807000,10995.55,9341.09976271015,130.744348897525,185019163000
"USA","Prairie State Generating Station",1766,"Coal",2012,9,11633447000,12051683.29,10096.9939865631,225.719914863126,117462844402000
"USA","Benson Power Biomass Plant",62,"Biomass",2007,14,455678000,618774.589,12899.7289313945,231.588241673105,5878122680000
"USA","Jasper",999,"Gas",2004,17,5127266000,2355164.28,7729.00690289913,130.747785703363,39628674307000
"USA","Tracy Combined Cycle Power Plant",335,"Gas",2003,18,947530000,420912.697,7474.87754794043,130.742762104261,7082670723000
"USA","NRG Rockford II Energy Center",168,"Gas",2002,19,86759000,48296.723,9367.21334962367,130.742081683359,812690063000
"USA","NAEA Ocean Peaking Power LLC",573,"Gas",2003,18,360327000,212912.072,9942.87298759183,130.74174274564,3582685595000
"USA","Warren County",1470,"Gas",2014,7,9071165000,3641454.595,6754.85967171802,130.742920566087,61274446634000
"USA","Agua Mansa Power Plant",60,"Gas",2003,18,13325000,7152.55,9032.82176360225,130.735317148593,120362350000
"USA","Riverview Energy Center",47,"Gas",2003,18,24818000,13884.339,9414.83419292449,130.72794477195,233657355000
"USA","Wansley Combined Cycle",1238,"Gas",2002,19,8924401000,3581678.506,6753.24105147225,130.742851749306,60268631193000
"USA","Hawkeye Energy Greenport LLC",54,"Oil",2003,18,9893000,7386.125,9200.85161225109,178.518528487397,91024025000
"USA","Cosumnes",530,"Gas",2006,15,3290623000,1385918.48,7122.41559151565,130.093298880005,23437184561000
"USA","Cass County",344,"Gas",2003,18,20481000,13926.775,11442.3280601533,130.739761180016,234350321000
"USA","Hunterstown Power Plant",898,"Gas",2003,18,3355482000,2147505.169,10769.1833805099,130.743230885318,36135800988000
"USA","Bluffview",67,"Gas",2005,16,400302000,196001.286,8238.95903592787,130.743918860371,3298071780000
"USA","Palomar Energy",559,"Gas",2005,16,2589553000,1078160.261,7005.89216324207,130.742790175219,18142129069000
"USA","Exira",180,"Gas",2004,17,51430000,29687.445,9710.36268714758,130.780660841105,499403953000
"USA","Walton Bainbridge Power Facility",80,"Oil",2000,21,72000,0,20466.6666666667,0,1473600000
"USA","AMEA Peaking",98,"Gas",2004,17,25298000,16339.6,10949.2489524864,129.775760566741,276994100000
"USA","Donald Von Raesfeld Power Plant",154,"Gas",2005,16,674149000,306829.375,7658.48926869283,130.74365251654,5162962882000
"USA","Fox Energy Center",617,"Gas",2005,16,3182224000,1163260.802,6145.58407170583,130.859682986242,19556625127000
"USA","Equus Freeport Power",120,"Gas",2004,17,97558000,54431.25,9365.62890793169,131.06029901049,913692025000
"USA","Malburg",130,"Gas",2005,16,709395000,332996.44,7898.60405415883,130.744613168467,5603230223000
"USA","Magnolia Power Project",386,"Gas",2005,16,1480080000,615562.674,6998.28921612345,130.742830148949,10358027903000
"USA","Elm Road Generating Station",1402,"Coal",2010,11,8365826000,8181506.494,9327.71015665399,230.659895076911,78034000149000
"USA","Walnut Energy Center",298,"Gas",2006,15,1158529000,554982.839,8061.03903484505,130.738741902758,9338947492000
"USA","Currant Creek",649,"Gas",2005,16,1241131000,550010.122,7456.90218518432,130.742652989211,9254992466000
"USA","Mankato Energy Center",530,"Gas",2006,15,733753000,321200.869,7361.28976508444,130.826459715191,5401368449000
"USA","T J Labbe Electric Generating",100,"Gas",2005,16,20783000,13152.143,10648.5253813213,130.743917908945,221308303000
"USA","Ripon Generation Station",120,"Gas",2006,15,89661000,55554.538,10426.0048293015,130.743684909885,934806019000
"USA","Riverside Energy Resource Center",196,"Gas",2006,15,118208000,59925.911,8530.53956585003,130.741647928084,1008378021000
"USA","McIntosh Combined Cycle Facility",1374,"Gas",2005,16,9023661000,3720134.994,6937.14265917126,130.742860724399,62598423665000
"USA","South Harper",351,"Gas",2005,16,3740000,2706.294,12174.5155080214,130.759835659164,45532688000
"USA","Faribault Energy Park",334,"Gas",2005,16,693689000,278382.445,6752.79710504275,130.742268702748,4684341071000
"USA","Sheboygan Falls",346,"Gas",2005,16,325146000,212186.586,10981.150218671,130.741769287078,3570477069000
"USA","Nebo Power Station",140,"Gas",2004,17,360856000,157914.658,7363.83950107522,130.73951811595,2657285667000
"USA","Pinelawn Power LLC",82,"Gas",2005,16,132904000,65128.35,8208.48488382592,131.338394058576,1090940475000
"USA","Waterside Power, LLC",138,"Oil",2003,18,0,0,Inf,0,9333200000
"USA","500MW CC",528,"Gas",2005,16,2306577000,1006943.979,7332.65716210645,130.978090000854,16913338359000
"USA","TS Power Plant",406,"Coal",2008,13,1082161000,1097749.087,9694.69939962723,230.196936389452,10491225597000
"USA","Port Westward",483,"Gas",2007,14,2182163000,881188.085,6794.94574557446,130.742900609503,14827679193000
"USA","Miramar Energy Facility",106,"Gas",2005,16,136756000,67064.004,8251.64365731668,130.745065021165,1128461780000
"USA","Caithness Long Island Energy Center",348,"Gas",2009,12,2499088000,989105.849,6659.59703419808,130.74826978881,16642919033000
"USA","Lake Side Power Plant",1385,"Gas",2007,14,3492896000,1486861.646,7162.91189316831,130.742858414104,25019306300000
"USA","Groton Generating Station",188,"Gas",2006,15,95419000,46706.008,8236.4310252675,130.743920478467,785912012000
"USA","Malaga Power LLC",120,"Gas",2005,16,25629000,13352.824,8767.58738148192,130.732643058764,224704497000
"USA","Cannon Falls Energy Center",346,"Gas",2008,13,44848000,30050.3,11263.6862290403,130.87234026548,505153800000
"USA","Anson County Generation Facility",342,"Gas",2007,14,199062000,116010.545,9669.5368427927,132.594683871945,1924837343000
"USA","Millcreek Power Generation",80,"Gas",2006,15,106654000,59104.152,9369.33325519906,130.123230541825,999276869000
"USA","Empire Generating Co LLC",653,"Gas",2010,11,2461967000,1036086.595,7081.37026938217,130.743228484461,17434099918000
"USA","Hargis-Hebert Electric Generating",100,"Gas",2006,15,26932000,17142.364,10709.7666344869,130.750928019645,288435435000
"USA","Hamlet Generating Facility",342,"Gas",2007,14,35749000,20030.231,9337.68348765,132.009623344424,333812847000
"USA","Roseville Energy Park",164,"Gas",2007,14,26863000,17485.048,10952.4623087518,130.744440321812,294215995000
